sensor_name,hour,latitude,longitude,avg_pedestrians
Col15_T,0,-37.81362543,144.97323591,34.8
Col15_T,1,-37.81362543,144.97323591,17.0
Col15_T,2,-37.81362543,144.97323591,11.0
Col15_T,3,-37.81362543,144.97323591,10.1
Col15_T,4,-37.81362543,144.97323591,16.3
Col15_T,5,-37.81362543,144.97323591,55.8
Col15_T,6,-37.81362543,144.97323591,133.2
Col15_T,7,-37.81362543,144.97323591,346.1
Col15_T,8,-37.81362543,144.97323591,959.9
Col15_T,9,-37.81362543,144.97323591,669.0
Col15_T,10,-37.81362543,144.97323591,494.0
Col15_T,11,-37.81362543,144.97323591,519.0
Col15_T,12,-37.81362543,144.97323591,963.6
Col15_T,13,-37.81362543,144.97323591,914.3
Col15_T,14,-37.81362543,144.97323591,570.6
Col15_T,15,-37.81362543,144.97323591,519.9
Col15_T,16,-37.81362543,144.97323591,518.4
Col15_T,17,-37.81362543,144.97323591,723.5
Col15_T,18,-37.81362543,144.97323591,419.8
Col15_T,19,-37.81362543,144.97323591,246.9
Col15_T,20,-37.81362543,144.97323591,207.6
Col15_T,21,-37.81362543,144.97323591,159.9
Col15_T,22,-37.81362543,144.97323591,157.9
Col15_T,23,-37.81362543,144.97323591,83.1
Col254_T,0,-37.81564191,144.965499,64.1
Col254_T,1,-37.81564191,144.965499,35.9
Col254_T,2,-37.81564191,144.965499,20.9
Col254_T,3,-37.81564191,144.965499,14.5
Col254_T,4,-37.81564191,144.965499,9.5
Col254_T,5,-37.81564191,144.965499,16.7
Col254_T,6,-37.81564191,144.965499,54.3
Col254_T,7,-37.81564191,144.965499,187.3
Col254_T,8,-37.81564191,144.965499,489.2
Col254_T,9,-37.81564191,144.965499,622.4
Col254_T,10,-37.81564191,144.965499,846.5
Col254_T,11,-37.81564191,144.965499,1121.6
Col254_T,12,-37.81564191,144.965499,1503.1
Col254_T,13,-37.81564191,144.965499,1519.0
Col254_T,14,-37.81564191,144.965499,1334.7
Col254_T,15,-37.81564191,144.965499,1223.0
Col254_T,16,-37.81564191,144.965499,1128.7
Col254_T,17,-37.81564191,144.965499,1085.9
Col254_T,18,-37.81564191,144.965499,708.6
Col254_T,19,-37.81564191,144.965499,481.2
Col254_T,20,-37.81564191,144.965499,380.8
Col254_T,21,-37.81564191,144.965499,329.3
Col254_T,22,-37.81564191,144.965499,238.4
Col254_T,23,-37.81564191,144.965499,131.1
Col620_T,0,-37.81887963,144.95449198,192.0
Col620_T,1,-37.81887963,144.95449198,92.0
Col620_T,2,-37.81887963,144.95449198,55.2
Col620_T,3,-37.81887963,144.95449198,45.7
Col620_T,4,-37.81887963,144.95449198,40.7
Col620_T,5,-37.81887963,144.95449198,134.4
Col620_T,6,-37.81887963,144.95449198,404.8
Col620_T,7,-37.81887963,144.95449198,918.5
Col620_T,8,-37.81887963,144.95449198,1765.3
Col620_T,9,-37.81887963,144.95449198,1288.9
Col620_T,10,-37.81887963,144.95449198,1056.7
Col620_T,11,-37.81887963,144.95449198,1104.5
Col620_T,12,-37.81887963,144.95449198,1357.0
Col620_T,13,-37.81887963,144.95449198,1331.9
Col620_T,14,-37.81887963,144.95449198,1271.6
Col620_T,15,-37.81887963,144.95449198,1516.6
Col620_T,16,-37.81887963,144.95449198,2010.6
Col620_T,17,-37.81887963,144.95449198,2329.8
Col620_T,18,-37.81887963,144.95449198,1461.7
Col620_T,19,-37.81887963,144.95449198,942.0
Col620_T,20,-37.81887963,144.95449198,714.9
Col620_T,21,-37.81887963,144.95449198,687.2
Col620_T,22,-37.81887963,144.95449198,618.5
Col620_T,23,-37.81887963,144.95449198,429.6
Col623_T,0,-37.81909256,144.95452748,58.2
Col623_T,1,-37.81909256,144.95452748,31.7
Col623_T,2,-37.81909256,144.95452748,18.7
Col623_T,3,-37.81909256,144.95452748,17.1
Col623_T,4,-37.81909256,144.95452748,12.7
Col623_T,5,-37.81909256,144.95452748,38.3
Col623_T,6,-37.81909256,144.95452748,136.0
Col623_T,7,-37.81909256,144.95452748,355.6
Col623_T,8,-37.81909256,144.95452748,853.8
Col623_T,9,-37.81909256,144.95452748,580.1
Col623_T,10,-37.81909256,144.95452748,428.1
Col623_T,11,-37.81909256,144.95452748,451.7
Col623_T,12,-37.81909256,144.95452748,761.2
Col623_T,13,-37.81909256,144.95452748,657.6
Col623_T,14,-37.81909256,144.95452748,466.1
Col623_T,15,-37.81909256,144.95452748,482.8
Col623_T,16,-37.81909256,144.95452748,655.8
Col623_T,17,-37.81909256,144.95452748,859.1
Col623_T,18,-37.81909256,144.95452748,507.2
Col623_T,19,-37.81909256,144.95452748,345.0
Col623_T,20,-37.81909256,144.95452748,273.6
Col623_T,21,-37.81909256,144.95452748,230.4
Col623_T,22,-37.81909256,144.95452748,183.6
Col623_T,23,-37.81909256,144.95452748,118.7
Col700_T,0,-37.81982992,144.95102555,34.0
Col700_T,1,-37.81982992,144.95102555,14.6
Col700_T,2,-37.81982992,144.95102555,9.4
Col700_T,3,-37.81982992,144.95102555,6.6
Col700_T,4,-37.81982992,144.95102555,7.6
Col700_T,5,-37.81982992,144.95102555,40.9
Col700_T,6,-37.81982992,144.95102555,223.8
Col700_T,7,-37.81982992,144.95102555,771.3
Col700_T,8,-37.81982992,144.95102555,1967.0
Col700_T,9,-37.81982992,144.95102555,1229.0
Col700_T,10,-37.81982992,144.95102555,505.1
Col700_T,11,-37.81982992,144.95102555,451.7
Col700_T,12,-37.81982992,144.95102555,883.5
Col700_T,13,-37.81982992,144.95102555,679.0
Col700_T,14,-37.81982992,144.95102555,553.5
Col700_T,15,-37.81982992,144.95102555,763.6
Col700_T,16,-37.81982992,144.95102555,1528.0
Col700_T,17,-37.81982992,144.95102555,1764.0
Col700_T,18,-37.81982992,144.95102555,641.5
Col700_T,19,-37.81982992,144.95102555,244.4
Col700_T,20,-37.81982992,144.95102555,142.7
Col700_T,21,-37.81982992,144.95102555,108.7
Col700_T,22,-37.81982992,144.95102555,109.5
Col700_T,23,-37.81982992,144.95102555,86.1
ElFi_T,0,-37.81798049,144.96503383,234.8
ElFi_T,1,-37.81798049,144.96503383,142.5
ElFi_T,2,-37.81798049,144.96503383,88.3
ElFi_T,3,-37.81798049,144.96503383,62.8
ElFi_T,4,-37.81798049,144.96503383,50.8
ElFi_T,5,-37.81798049,144.96503383,82.3
ElFi_T,6,-37.81798049,144.96503383,290.5
ElFi_T,7,-37.81798049,144.96503383,659.7
ElFi_T,8,-37.81798049,144.96503383,1403.2
ElFi_T,9,-37.81798049,144.96503383,1262.6
ElFi_T,10,-37.81798049,144.96503383,1306.9
ElFi_T,11,-37.81798049,144.96503383,1578.2
ElFi_T,12,-37.81798049,144.96503383,2055.5
ElFi_T,13,-37.81798049,144.96503383,2186.9
ElFi_T,14,-37.81798049,144.96503383,2125.6
ElFi_T,15,-37.81798049,144.96503383,2246.6
ElFi_T,16,-37.81798049,144.96503383,2471.1
ElFi_T,17,-37.81798049,144.96503383,2839.4
ElFi_T,18,-37.81798049,144.96503383,2270.4
ElFi_T,19,-37.81798049,144.96503383,1741.9
ElFi_T,20,-37.81798049,144.96503383,1480.6
ElFi_T,21,-37.81798049,144.96503383,1305.3
ElFi_T,22,-37.81798049,144.96503383,985.2
ElFi_T,23,-37.81798049,144.96503383,504.1
Eli124_T,0,-37.81512416,144.96371988,142.8
Eli124_T,1,-37.81512416,144.96371988,99.6
Eli124_T,2,-37.81512416,144.96371988,65.1
Eli124_T,3,-37.81512416,144.96371988,46.1
Eli124_T,4,-37.81512416,144.96371988,36.3
Eli124_T,5,-37.81512416,144.96371988,51.2
Eli124_T,6,-37.81512416,144.96371988,112.3
Eli124_T,7,-37.81512416,144.96371988,228.8
Eli124_T,8,-37.81512416,144.96371988,564.9
Eli124_T,9,-37.81512416,144.96371988,806.2
Eli124_T,10,-37.81512416,144.96371988,1136.5
Eli124_T,11,-37.81512416,144.96371988,1560.1
Eli124_T,12,-37.81512416,144.96371988,2220.6
Eli124_T,13,-37.81512416,144.96371988,2431.2
Eli124_T,14,-37.81512416,144.96371988,2140.1
Eli124_T,15,-37.81512416,144.96371988,2087.0
Eli124_T,16,-37.81512416,144.96371988,2066.8
Eli124_T,17,-37.81512416,144.96371988,2107.7
Eli124_T,18,-37.81512416,144.96371988,1621.1
Eli124_T,19,-37.81512416,144.96371988,1224.6
Eli124_T,20,-37.81512416,144.96371988,965.6
Eli124_T,21,-37.81512416,144.96371988,739.4
Eli124_T,22,-37.81512416,144.96371988,485.2
Eli124_T,23,-37.81512416,144.96371988,289.2
Eli197_T,0,-37.81374643,144.96276183,207.2
Eli197_T,1,-37.81374643,144.96276183,128.3
Eli197_T,2,-37.81374643,144.96276183,83.2
Eli197_T,3,-37.81374643,144.96276183,63.6
Eli197_T,4,-37.81374643,144.96276183,47.0
Eli197_T,5,-37.81374643,144.96276183,49.0
Eli197_T,6,-37.81374643,144.96276183,112.7
Eli197_T,7,-37.81374643,144.96276183,265.4
Eli197_T,8,-37.81374643,144.96276183,626.7
Eli197_T,9,-37.81374643,144.96276183,687.9
Eli197_T,10,-37.81374643,144.96276183,797.7
Eli197_T,11,-37.81374643,144.96276183,1080.6
Eli197_T,12,-37.81374643,144.96276183,1570.5
Eli197_T,13,-37.81374643,144.96276183,1714.6
Eli197_T,14,-37.81374643,144.96276183,1534.3
Eli197_T,15,-37.81374643,144.96276183,1496.4
Eli197_T,16,-37.81374643,144.96276183,1477.7
Eli197_T,17,-37.81374643,144.96276183,1599.3
Eli197_T,18,-37.81374643,144.96276183,1287.1
Eli197_T,19,-37.81374643,144.96276183,1101.2
Eli197_T,20,-37.81374643,144.96276183,978.1
Eli197_T,21,-37.81374643,144.96276183,807.7
Eli197_T,22,-37.81374643,144.96276183,555.9
Eli197_T,23,-37.81374643,144.96276183,364.1
Eli250_T,0,-37.81258467,144.9625775,204.8
Eli250_T,1,-37.81258467,144.9625775,130.5
Eli250_T,2,-37.81258467,144.9625775,79.1
Eli250_T,3,-37.81258467,144.9625775,55.1
Eli250_T,4,-37.81258467,144.9625775,43.3
Eli250_T,5,-37.81258467,144.9625775,66.8
Eli250_T,6,-37.81258467,144.9625775,169.8
Eli250_T,7,-37.81258467,144.9625775,292.1
Eli250_T,8,-37.81258467,144.9625775,666.7
Eli250_T,9,-37.81258467,144.9625775,741.4
Eli250_T,10,-37.81258467,144.9625775,923.5
Eli250_T,11,-37.81258467,144.9625775,1249.6
Eli250_T,12,-37.81258467,144.9625775,1705.7
Eli250_T,13,-37.81258467,144.9625775,1910.5
Eli250_T,14,-37.81258467,144.9625775,1809.1
Eli250_T,15,-37.81258467,144.9625775,1832.4
Eli250_T,16,-37.81258467,144.9625775,1899.0
Eli250_T,17,-37.81258467,144.9625775,2046.0
Eli250_T,18,-37.81258467,144.9625775,1643.9
Eli250_T,19,-37.81258467,144.9625775,1308.3
Eli250_T,20,-37.81258467,144.9625775,1047.4
Eli250_T,21,-37.81258467,144.9625775,812.3
Eli250_T,22,-37.81258467,144.9625775,566.1
Eli250_T,23,-37.81258467,144.9625775,357.1
Eli263_T,0,-37.81252157,144.9619401,125.9
Eli263_T,1,-37.81252157,144.9619401,84.2
Eli263_T,2,-37.81252157,144.9619401,47.7
Eli263_T,3,-37.81252157,144.9619401,36.1
Eli263_T,4,-37.81252157,144.9619401,21.6
Eli263_T,5,-37.81252157,144.9619401,19.0
Eli263_T,6,-37.81252157,144.9619401,34.6
Eli263_T,7,-37.81252157,144.9619401,103.4
Eli263_T,8,-37.81252157,144.9619401,318.9
Eli263_T,9,-37.81252157,144.9619401,276.7
Eli263_T,10,-37.81252157,144.9619401,331.5
Eli263_T,11,-37.81252157,144.9619401,461.4
Eli263_T,12,-37.81252157,144.9619401,728.4
Eli263_T,13,-37.81252157,144.9619401,785.9
Eli263_T,14,-37.81252157,144.9619401,711.2
Eli263_T,15,-37.81252157,144.9619401,694.1
Eli263_T,16,-37.81252157,144.9619401,656.6
Eli263_T,17,-37.81252157,144.9619401,738.0
Eli263_T,18,-37.81252157,144.9619401,684.2
Eli263_T,19,-37.81252157,144.9619401,615.7
Eli263_T,20,-37.81252157,144.9619401,495.1
Eli263_T,21,-37.81252157,144.9619401,373.4
Eli263_T,22,-37.81252157,144.9619401,258.2
Eli263_T,23,-37.81252157,144.9619401,194.1
Eli368_T,0,-37.81009465,144.96143149,363.3
Eli368_T,1,-37.81009465,144.96143149,226.4
Eli368_T,2,-37.81009465,144.96143149,140.7
Eli368_T,3,-37.81009465,144.96143149,92.9
Eli368_T,4,-37.81009465,144.96143149,73.1
Eli368_T,5,-37.81009465,144.96143149,81.6
Eli368_T,6,-37.81009465,144.96143149,179.7
Eli368_T,7,-37.81009465,144.96143149,367.4
Eli368_T,8,-37.81009465,144.96143149,737.5
Eli368_T,9,-37.81009465,144.96143149,799.7
Eli368_T,10,-37.81009465,144.96143149,989.1
Eli368_T,11,-37.81009465,144.96143149,1229.1
Eli368_T,12,-37.81009465,144.96143149,1638.4
Eli368_T,13,-37.81009465,144.96143149,1758.8
Eli368_T,14,-37.81009465,144.96143149,1677.4
Eli368_T,15,-37.81009465,144.96143149,1756.3
Eli368_T,16,-37.81009465,144.96143149,1896.0
Eli368_T,17,-37.81009465,144.96143149,2102.7
Eli368_T,18,-37.81009465,144.96143149,1976.5
Eli368_T,19,-37.81009465,144.96143149,1712.9
Eli368_T,20,-37.81009465,144.96143149,1472.6
Eli368_T,21,-37.81009465,144.96143149,1244.0
Eli368_T,22,-37.81009465,144.96143149,942.5
Eli368_T,23,-37.81009465,144.96143149,614.4
Eli489_T,0,-37.80740397,144.95987909,108.0
Eli489_T,1,-37.80740397,144.95987909,73.7
Eli489_T,2,-37.80740397,144.95987909,51.3
Eli489_T,3,-37.80740397,144.95987909,38.1
Eli489_T,4,-37.80740397,144.95987909,31.0
Eli489_T,5,-37.80740397,144.95987909,35.9
Eli489_T,6,-37.80740397,144.95987909,85.3
Eli489_T,7,-37.80740397,144.95987909,192.6
Eli489_T,8,-37.80740397,144.95987909,391.9
Eli489_T,9,-37.80740397,144.95987909,509.7
Eli489_T,10,-37.80740397,144.95987909,747.3
Eli489_T,11,-37.80740397,144.95987909,996.2
Eli489_T,12,-37.80740397,144.95987909,1344.8
Eli489_T,13,-37.80740397,144.95987909,1331.2
Eli489_T,14,-37.80740397,144.95987909,1114.3
Eli489_T,15,-37.80740397,144.95987909,958.3
Eli489_T,16,-37.80740397,144.95987909,740.2
Eli489_T,17,-37.80740397,144.95987909,670.9
Eli489_T,18,-37.80740397,144.95987909,631.2
Eli489_T,19,-37.80740397,144.95987909,559.1
Eli489_T,20,-37.80740397,144.95987909,454.0
Eli489_T,21,-37.80740397,144.95987909,368.4
Eli489_T,22,-37.80740397,144.95987909,255.0
Eli489_T,23,-37.80740397,144.95987909,170.0
Eli501_T,0,-37.80730068,144.95956055,116.6
Eli501_T,1,-37.80730068,144.95956055,85.7
Eli501_T,2,-37.80730068,144.95956055,64.4
Eli501_T,3,-37.80730068,144.95956055,49.6
Eli501_T,4,-37.80730068,144.95956055,39.2
Eli501_T,5,-37.80730068,144.95956055,43.1
Eli501_T,6,-37.80730068,144.95956055,75.2
Eli501_T,7,-37.80730068,144.95956055,133.8
Eli501_T,8,-37.80730068,144.95956055,266.6
Eli501_T,9,-37.80730068,144.95956055,376.4
Eli501_T,10,-37.80730068,144.95956055,554.7
Eli501_T,11,-37.80730068,144.95956055,700.5
Eli501_T,12,-37.80730068,144.95956055,880.3
Eli501_T,13,-37.80730068,144.95956055,869.2
Eli501_T,14,-37.80730068,144.95956055,741.2
Eli501_T,15,-37.80730068,144.95956055,661.9
Eli501_T,16,-37.80730068,144.95956055,505.4
Eli501_T,17,-37.80730068,144.95956055,490.6
Eli501_T,18,-37.80730068,144.95956055,511.8
Eli501_T,19,-37.80730068,144.95956055,456.7
Eli501_T,20,-37.80730068,144.95956055,392.6
Eli501_T,21,-37.80730068,144.95956055,320.3
Eli501_T,22,-37.80730068,144.95956055,229.1
Eli501_T,23,-37.80730068,144.95956055,172.0
EntPark1671_T,0,-37.81996544,144.95981454,1.9
EntPark1671_T,1,-37.81996544,144.95981454,1.5
EntPark1671_T,2,-37.81996544,144.95981454,1.3
EntPark1671_T,3,-37.81996544,144.95981454,1.3
EntPark1671_T,4,-37.81996544,144.95981454,1.1
EntPark1671_T,5,-37.81996544,144.95981454,1.2
EntPark1671_T,6,-37.81996544,144.95981454,2.4
EntPark1671_T,7,-37.81996544,144.95981454,4.7
EntPark1671_T,8,-37.81996544,144.95981454,8.3
EntPark1671_T,9,-37.81996544,144.95981454,8.5
EntPark1671_T,10,-37.81996544,144.95981454,11.7
EntPark1671_T,11,-37.81996544,144.95981454,14.2
EntPark1671_T,12,-37.81996544,144.95981454,19.9
EntPark1671_T,13,-37.81996544,144.95981454,20.8
EntPark1671_T,14,-37.81996544,144.95981454,15.6
EntPark1671_T,15,-37.81996544,144.95981454,14.2
EntPark1671_T,16,-37.81996544,144.95981454,15.5
EntPark1671_T,17,-37.81996544,144.95981454,13.1
EntPark1671_T,18,-37.81996544,144.95981454,10.5
EntPark1671_T,19,-37.81996544,144.95981454,8.7
EntPark1671_T,20,-37.81996544,144.95981454,6.7
EntPark1671_T,21,-37.81996544,144.95981454,2.3
EntPark1671_T,22,-37.81996544,144.95981454,1.9
EntPark1671_T,23,-37.81996544,144.95981454,1.9
Errol20_T,0,-37.80456984,144.94946228,9.9
Errol20_T,1,-37.80456984,144.94946228,6.0
Errol20_T,2,-37.80456984,144.94946228,3.9
Errol20_T,3,-37.80456984,144.94946228,3.3
Errol20_T,4,-37.80456984,144.94946228,3.2
Errol20_T,5,-37.80456984,144.94946228,4.8
Errol20_T,6,-37.80456984,144.94946228,16.3
Errol20_T,7,-37.80456984,144.94946228,52.7
Errol20_T,8,-37.80456984,144.94946228,124.3
Errol20_T,9,-37.80456984,144.94946228,154.0
Errol20_T,10,-37.80456984,144.94946228,198.1
Errol20_T,11,-37.80456984,144.94946228,243.7
Errol20_T,12,-37.80456984,144.94946228,311.6
Errol20_T,13,-37.80456984,144.94946228,302.6
Errol20_T,14,-37.80456984,144.94946228,249.6
Errol20_T,15,-37.80456984,144.94946228,271.6
Errol20_T,16,-37.80456984,144.94946228,273.7
Errol20_T,17,-37.80456984,144.94946228,316.9
Errol20_T,18,-37.80456984,144.94946228,346.5
Errol20_T,19,-37.80456984,144.94946228,313.4
Errol20_T,20,-37.80456984,144.94946228,258.4
Errol20_T,21,-37.80456984,144.94946228,174.3
Errol20_T,22,-37.80456984,144.94946228,148.7
Errol20_T,23,-37.80456984,144.94946228,44.5
Errol23_T,0,-37.80454949,144.94921863,10.5
Errol23_T,1,-37.80454949,144.94921863,6.0
Errol23_T,2,-37.80454949,144.94921863,3.7
Errol23_T,3,-37.80454949,144.94921863,2.7
Errol23_T,4,-37.80454949,144.94921863,4.5
Errol23_T,5,-37.80454949,144.94921863,8.3
Errol23_T,6,-37.80454949,144.94921863,20.3
Errol23_T,7,-37.80454949,144.94921863,50.5
Errol23_T,8,-37.80454949,144.94921863,120.6
Errol23_T,9,-37.80454949,144.94921863,127.7
Errol23_T,10,-37.80454949,144.94921863,182.3
Errol23_T,11,-37.80454949,144.94921863,197.5
Errol23_T,12,-37.80454949,144.94921863,288.8
Errol23_T,13,-37.80454949,144.94921863,247.1
Errol23_T,14,-37.80454949,144.94921863,192.6
Errol23_T,15,-37.80454949,144.94921863,189.7
Errol23_T,16,-37.80454949,144.94921863,179.7
Errol23_T,17,-37.80454949,144.94921863,199.5
Errol23_T,18,-37.80454949,144.94921863,214.3
Errol23_T,19,-37.80454949,144.94921863,173.7
Errol23_T,20,-37.80454949,144.94921863,125.9
Errol23_T,21,-37.80454949,144.94921863,66.5
Errol23_T,22,-37.80454949,144.94921863,38.4
Errol23_T,23,-37.80454949,144.94921863,24.2
FLDegC_T,0,-37.81687226,144.96559144,9.5
FLDegC_T,1,-37.81687226,144.96559144,6.0
FLDegC_T,2,-37.81687226,144.96559144,5.0
FLDegC_T,3,-37.81687226,144.96559144,4.6
FLDegC_T,4,-37.81687226,144.96559144,5.0
FLDegC_T,5,-37.81687226,144.96559144,6.3
FLDegC_T,6,-37.81687226,144.96559144,22.8
FLDegC_T,7,-37.81687226,144.96559144,101.0
FLDegC_T,8,-37.81687226,144.96559144,273.1
FLDegC_T,9,-37.81687226,144.96559144,331.3
FLDegC_T,10,-37.81687226,144.96559144,397.4
FLDegC_T,11,-37.81687226,144.96559144,473.2
FLDegC_T,12,-37.81687226,144.96559144,605.0
FLDegC_T,13,-37.81687226,144.96559144,569.7
FLDegC_T,14,-37.81687226,144.96559144,493.0
FLDegC_T,15,-37.81687226,144.96559144,435.6
FLDegC_T,16,-37.81687226,144.96559144,355.9
FLDegC_T,17,-37.81687226,144.96559144,309.9
FLDegC_T,18,-37.81687226,144.96559144,175.4
FLDegC_T,19,-37.81687226,144.96559144,111.7
FLDegC_T,20,-37.81687226,144.96559144,80.9
FLDegC_T,21,-37.81687226,144.96559144,56.8
FLDegC_T,22,-37.81687226,144.96559144,37.8
FLDegC_T,23,-37.81687226,144.96559144,21.4
FLDegN_T,0,-37.8168479,144.96559789,10.9
FLDegN_T,1,-37.8168479,144.96559789,5.6
FLDegN_T,2,-37.8168479,144.96559789,3.6
FLDegN_T,3,-37.8168479,144.96559789,2.8
FLDegN_T,4,-37.8168479,144.96559789,2.8
FLDegN_T,5,-37.8168479,144.96559789,3.2
FLDegN_T,6,-37.8168479,144.96559789,21.5
FLDegN_T,7,-37.8168479,144.96559789,98.4
FLDegN_T,8,-37.8168479,144.96559789,263.3
FLDegN_T,9,-37.8168479,144.96559789,362.5
FLDegN_T,10,-37.8168479,144.96559789,429.2
FLDegN_T,11,-37.8168479,144.96559789,522.9
FLDegN_T,12,-37.8168479,144.96559789,749.5
FLDegN_T,13,-37.8168479,144.96559789,697.0
FLDegN_T,14,-37.8168479,144.96559789,575.9
FLDegN_T,15,-37.8168479,144.96559789,521.5
FLDegN_T,16,-37.8168479,144.96559789,451.4
FLDegN_T,17,-37.8168479,144.96559789,416.1
FLDegN_T,18,-37.8168479,144.96559789,327.3
FLDegN_T,19,-37.8168479,144.96559789,265.4
FLDegN_T,20,-37.8168479,144.96559789,203.1
FLDegN_T,21,-37.8168479,144.96559789,142.3
FLDegN_T,22,-37.8168479,144.96559789,87.8
FLDegN_T,23,-37.8168479,144.96559789,45.8
FLDegS_T,0,-37.81688755,144.96562569,65.7
FLDegS_T,1,-37.81688755,144.96562569,35.3
FLDegS_T,2,-37.81688755,144.96562569,21.0
FLDegS_T,3,-37.81688755,144.96562569,14.9
FLDegS_T,4,-37.81688755,144.96562569,11.2
FLDegS_T,5,-37.81688755,144.96562569,21.8
FLDegS_T,6,-37.81688755,144.96562569,117.1
FLDegS_T,7,-37.81688755,144.96562569,231.1
FLDegS_T,8,-37.81688755,144.96562569,498.2
FLDegS_T,9,-37.81688755,144.96562569,678.1
FLDegS_T,10,-37.81688755,144.96562569,721.4
FLDegS_T,11,-37.81688755,144.96562569,853.5
FLDegS_T,12,-37.81688755,144.96562569,1132.3
FLDegS_T,13,-37.81688755,144.96562569,1112.6
FLDegS_T,14,-37.81688755,144.96562569,956.2
FLDegS_T,15,-37.81688755,144.96562569,947.4
FLDegS_T,16,-37.81688755,144.96562569,880.3
FLDegS_T,17,-37.81688755,144.96562569,941.7
FLDegS_T,18,-37.81688755,144.96562569,766.4
FLDegS_T,19,-37.81688755,144.96562569,615.8
FLDegS_T,20,-37.81688755,144.96562569,513.6
FLDegS_T,21,-37.81688755,144.96562569,402.8
FLDegS_T,22,-37.81688755,144.96562569,278.0
FLDegS_T,23,-37.81688755,144.96562569,146.7
Fli114C_T,0,-37.81632783,144.97090512,6.2
Fli114C_T,1,-37.81632783,144.97090512,3.7
Fli114C_T,2,-37.81632783,144.97090512,2.8
Fli114C_T,3,-37.81632783,144.97090512,1.5
Fli114C_T,4,-37.81632783,144.97090512,1.3
Fli114C_T,5,-37.81632783,144.97090512,1.5
Fli114C_T,6,-37.81632783,144.97090512,4.1
Fli114C_T,7,-37.81632783,144.97090512,13.0
Fli114C_T,8,-37.81632783,144.97090512,33.9
Fli114C_T,9,-37.81632783,144.97090512,30.3
Fli114C_T,10,-37.81632783,144.97090512,29.0
Fli114C_T,11,-37.81632783,144.97090512,32.5
Fli114C_T,12,-37.81632783,144.97090512,41.1
Fli114C_T,13,-37.81632783,144.97090512,40.6
Fli114C_T,14,-37.81632783,144.97090512,41.5
Fli114C_T,15,-37.81632783,144.97090512,42.7
Fli114C_T,16,-37.81632783,144.97090512,53.0
Fli114C_T,17,-37.81632783,144.97090512,65.7
Fli114C_T,18,-37.81632783,144.97090512,52.5
Fli114C_T,19,-37.81632783,144.97090512,34.4
Fli114C_T,20,-37.81632783,144.97090512,20.3
Fli114C_T,21,-37.81632783,144.97090512,18.2
Fli114C_T,22,-37.81632783,144.97090512,24.2
Fli114C_T,23,-37.81632783,144.97090512,16.8
Fli114F_T,0,-37.81629332,144.97090877,63.7
Fli114F_T,1,-37.81629332,144.97090877,34.3
Fli114F_T,2,-37.81629332,144.97090877,16.8
Fli114F_T,3,-37.81629332,144.97090877,9.5
Fli114F_T,4,-37.81629332,144.97090877,6.6
Fli114F_T,5,-37.81629332,144.97090877,16.6
Fli114F_T,6,-37.81629332,144.97090877,56.5
Fli114F_T,7,-37.81629332,144.97090877,126.6
Fli114F_T,8,-37.81629332,144.97090877,344.2
Fli114F_T,9,-37.81629332,144.97090877,272.3
Fli114F_T,10,-37.81629332,144.97090877,236.7
Fli114F_T,11,-37.81629332,144.97090877,264.6
Fli114F_T,12,-37.81629332,144.97090877,382.6
Fli114F_T,13,-37.81629332,144.97090877,376.8
Fli114F_T,14,-37.81629332,144.97090877,327.3
Fli114F_T,15,-37.81629332,144.97090877,336.6
Fli114F_T,16,-37.81629332,144.97090877,423.4
Fli114F_T,17,-37.81629332,144.97090877,580.6
Fli114F_T,18,-37.81629332,144.97090877,468.2
Fli114F_T,19,-37.81629332,144.97090877,323.0
Fli114F_T,20,-37.81629332,144.97090877,244.3
Fli114F_T,21,-37.81629332,144.97090877,212.6
Fli114F_T,22,-37.81629332,144.97090877,282.7
Fli114F_T,23,-37.81629332,144.97090877,178.5
FliSS_T,0,-37.81794046,144.96616678,167.6
FliSS_T,1,-37.81794046,144.96616678,92.5
FliSS_T,2,-37.81794046,144.96616678,61.2
FliSS_T,3,-37.81794046,144.96616678,47.1
FliSS_T,4,-37.81794046,144.96616678,37.1
FliSS_T,5,-37.81794046,144.96616678,56.5
FliSS_T,6,-37.81794046,144.96616678,139.9
FliSS_T,7,-37.81794046,144.96616678,280.0
FliSS_T,8,-37.81794046,144.96616678,633.6
FliSS_T,9,-37.81794046,144.96616678,582.5
FliSS_T,10,-37.81794046,144.96616678,650.9
FliSS_T,11,-37.81794046,144.96616678,781.6
FliSS_T,12,-37.81794046,144.96616678,895.9
FliSS_T,13,-37.81794046,144.96616678,928.8
FliSS_T,14,-37.81794046,144.96616678,923.9
FliSS_T,15,-37.81794046,144.96616678,927.0
FliSS_T,16,-37.81794046,144.96616678,1020.6
FliSS_T,17,-37.81794046,144.96616678,1162.6
FliSS_T,18,-37.81794046,144.96616678,933.0
FliSS_T,19,-37.81794046,144.96616678,685.7
FliSS_T,20,-37.81794046,144.96616678,578.9
FliSS_T,21,-37.81794046,144.96616678,577.7
FliSS_T,22,-37.81794046,144.96616678,552.7
FliSS_T,23,-37.81794046,144.96616678,370.9
FliS_T,0,-37.81911705,144.96558255,289.5
FliS_T,1,-37.81911705,144.96558255,133.0
FliS_T,2,-37.81911705,144.96558255,78.7
FliS_T,3,-37.81911705,144.96558255,51.9
FliS_T,4,-37.81911705,144.96558255,57.0
